timestamp,temperature,pressure,humidity,wind_speed,precipitation,pressure_change
2025-03-23 10:00:00,66.19,1004.36,78.38,16.52,0.173,-1.0900000000000318
2025-03-23 11:00:00,69.02,1003.9,74.19,15.93,0.138,-0.4600000000000364
2025-03-23 12:00:00,69.76,1004.49,74.35,16.88,0.094,0.5900000000000318
2025-03-23 13:00:00,68.31,1005.18,70.95,16.58,0.095,0.6899999999999409
2025-03-23 14:00:00,66.13,1003.52,76.56,16.76,0.012,-1.6599999999999682
2025-03-23 15:00:00,61.47,1004.89,70.95,17.25,0.022,1.3700000000000045
2025-03-23 16:00:00,58.59,1003.89,74.68,16.94,0.136,-1.0
2025-03-23 17:00:00,52.77,1004.21,73.2,14.77,0.254,0.32000000000005
2025-03-23 18:00:00,50.32,1005.21,72.17,16.64,0.0,1.0
2025-03-23 19:00:00,45.06,1005.49,75.18,16.71,0.0,0.2799999999999727
2025-03-23 20:00:00,40.92,1003.69,77.36,17.49,0.108,-1.7999999999999545
2025-03-23 21:00:00,34.56,1004.09,69.77,15.13,0.207,0.39999999999997726
2025-03-23 22:00:00,31.57,1004.07,78.87,14.41,0.0,-0.01999999999998181
2025-03-23 23:00:00,31.08,1003.93,71.65,14.13,0.163,-0.14000000000010004
2025-03-24 00:00:00,24.72,1001.4,72.52,16.0,0.0,-2.5299999999999727
2025-03-24 01:00:00,25.06,1002.05,69.35,16.95,0.161,0.6499999999999773
2025-03-24 02:00:00,28.86,1002.78,67.47,17.1,0.109,0.7300000000000182
2025-03-24 03:00:00,31.74,1002.12,70.14,19.14,0.064,-0.6599999999999682
2025-03-24 04:00:00,34.27,1002.67,65.92,18.01,0.286,0.5499999999999545
2025-03-24 05:00:00,39.5,1000.98,68.79,18.62,0.0,-1.6899999999999409
2025-03-24 06:00:00,44.94,1001.8,71.42,18.89,0.044,0.8199999999999363
2025-03-24 07:00:00,49.83,1002.01,63.1,18.55,0.26,0.21000000000003638
2025-03-24 08:00:00,54.69,1002.17,66.07,18.0,0.081,0.15999999999996817
2025-03-24 09:00:00,60.95,1000.9,67.17,18.9,0.014,-1.2699999999999818
2025-03-24 10:00:00,62.28,1001.5,71.96,17.5,0.15,0.6000000000000227
2025-03-24 11:00:00,66.61,1001.22,72.42,18.22,0.0,-0.2799999999999727
2025-03-24 12:00:00,64.91,1001.8,65.12,17.86,0.155,0.5799999999999272
2025-03-24 13:00:00,65.27,1002.18,71.04,18.43,0.245,0.37999999999999545
2025-03-24 14:00:00,64.74,1001.18,67.59,16.85,0.0,-1.0
2025-03-24 15:00:00,58.92,1000.87,66.94,16.45,0.283,-0.30999999999994543
2025-03-24 16:00:00,57.38,1000.85,71.79,16.0,0.294,-0.01999999999998181
2025-03-24 17:00:00,52.69,1002.03,69.78,18.14,0.0,1.17999999999995
2025-03-24 18:00:00,46.08,1001.56,71.12,16.62,0.122,-0.4700000000000273
2025-03-24 19:00:00,41.78,1000.85,70.53,18.78,0.065,-0.7099999999999227
2025-03-24 20:00:00,36.07,1001.28,67.75,19.19,0.0,0.42999999999995
2025-03-24 21:00:00,33.36,1001.6,72.64,17.68,0.085,0.32000000000005
2025-03-24 22:00:00,30.44,1001.15,71.04,16.77,0.121,-0.4500000000000455
2025-03-24 23:00:00,27.61,1001.71,63.72,17.2,0.0,0.5600000000000591
2025-03-25 00:00:00,36.43,1004.52,74.52,15.77,0.26,2.8099999999999454
2025-03-25 01:00:00,36.92,1005.33,74.06,13.47,0.054,0.8100000000000591
2025-03-25 02:00:00,39.75,1005.6,71.9,13.17,0.0,0.2699999999999818
2025-03-25 03:00:00,44.11,1005.83,71.35,13.45,0.19,0.2300000000000182
2025-03-25 04:00:00,46.93,1004.15,70.02,13.67,0.201,-1.6800000000000637
2025-03-25 05:00:00,51.14,1004.82,66.27,12.36,0.0,0.6700000000000728
2025-03-25 06:00:00,54.77,1005.55,71.02,12.3,0.271,0.7299999999999045
2025-03-25 07:00:00,63.63,1005.09,66.16,15.0,0.066,-0.4599999999999227
2025-03-25 08:00:00,66.22,1004.19,68.17,15.44,0.016,-0.8999999999999773
2025-03-25 09:00:00,69.26,1004.74,74.24,16.29,0.057,0.5499999999999545
2025-03-25 10:00:00,72.3,1004.17,68.3,14.87,0.184,-0.57000000000005
2025-03-25 11:00:00,76.76,1004.28,70.27,14.22,0.023,0.11000000000001364
2025-03-25 12:00:00,76.37,1004.49,68.53,14.26,0.259,0.21000000000003638
2025-03-25 13:00:00,75.52,1004.77,66.99,14.52,0.263,0.2799999999999727
2025-03-25 14:00:00,73.88,1005.01,69.62,15.34,0.058,0.2400000000000091
2025-03-25 15:00:00,70.49,1005.04,73.32,14.31,0.055,0.029999999999972715
2025-03-25 16:00:00,68.42,1005.34,68.01,13.49,0.145,0.3000000000000682
2025-03-25 17:00:00,60.35,1004.31,70.64,16.27,0.048,-1.0300000000000864
2025-03-25 18:00:00,54.87,1005.04,67.71,13.61,0.044,0.7300000000000182
2025-03-25 19:00:00,52.07,1005.2,71.52,15.39,0.0,0.16000000000008185
2025-03-25 20:00:00,48.21,1006.01,67.02,12.63,0.276,0.8099999999999454
2025-03-25 21:00:00,43.55,1004.65,67.81,13.48,0.14,-1.3600000000000136
2025-03-25 22:00:00,38.49,1005.23,74.25,13.74,0.028,0.5800000000000409
2025-03-25 23:00:00,39.11,1004.48,68.37,13.87,0.0,-0.75
2025-03-26 00:00:00,35.4,1007.72,62.58,3.26,0.0,3.240000000000009
2025-03-26 01:00:00,36.51,1008.01,60.16,4.55,0.0,0.2899999999999636
2025-03-26 02:00:00,40.65,1008.34,55.83,4.27,0.0,0.3300000000000409
2025-03-26 03:00:00,42.89,1009.12,54.44,4.22,0.0,0.7799999999999727
2025-03-26 04:00:00,45.3,1008.81,53.25,3.4,0.0,-0.3100000000000591
2025-03-26 05:00:00,52.72,1009.63,57.7,2.35,0.0,0.82000000000005
2025-03-26 06:00:00,58.29,1009.19,60.79,5.9,0.0,-0.4399999999999409
2025-03-26 07:00:00,60.41,1009.33,56.07,3.28,0.0,0.13999999999998636
2025-03-26 08:00:00,68.37,1008.73,53.83,4.47,0.0,-0.6000000000000227
2025-03-26 09:00:00,68.58,1008.36,62.71,4.27,0.0,-0.37000000000000455
